"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.02615,-104.414561366463,-152.784970663295,-48.3704092968319,14,7.25,6.59999999999999,-115.325819043279,-42.4296950048469,3.66270415231519,-803.377338985611,0.0257,0.0115,523,"2026_01_13_0016","2026_01_13_0016_ev00001_rec0","no",243920
2,0,0.06585,-138.10494945948,-170.54857423988,-32.4436247804003,1.75,7.25000000000001,7.65000000000002,-99.6913980111627,-71.9082093055328,21.5719164678882,-7.34217253740343,0.0654,0.0579,1317,"2026_01_13_0016","2026_01_13_0016_ev00002_rec0","no",243921
3,0,0.11605,-114.044772783615,-117.501512189908,-3.4567394062924,0.700000000000006,1.19999999999998,1.05000000000002,-112.33110261448,-4.8678010730564,2.17812722232992,40.2439846795381,0.11595,0.1152,2321,"2026_01_13_0016","2026_01_13_0016_ev00003_rec0","no",243922
4,0,0.16395,-122.051899693,-175.687579877667,-53.6356801846671,0.950000000000006,2.39999999999999,2.09999999999999,-122.847959589741,-62.4709115553393,1.7889111357593,-178.62761812914,0.16385,0.1629,3279,"2026_01_13_0016","2026_01_13_0016_ev00004_rec0","no",243923
5,0,0.18395,-114.940448478882,-159.48428878943,-44.5438403105478,0.700000000000006,15.95,11.25,-780427.429589461,780311.577651224,562672.299711066,-677.83754935258,0.18375,0.18295,3679,"2026_01_13_0016","2026_01_13_0016_ev00005_rec0","no",243924
6,0,0.22495,-158.145465830697,-184.170598483448,-26.0251326527517,1.34999999999999,6.95000000000001,2.64999999999999,-108.166515897167,-81.1844095408007,8.6147544663873,744.731225667019,0.22445,0.2197,4499,"2026_01_13_0016","2026_01_13_0016_ev00006_rec0","no",243925
7,0,0.25705,-114.697400065728,-122.199652989214,-7.50225292348577,0.199999999999978,24.15,21.05,-174676.926006856,174570.300539931,339103.365067537,5.26200433529933,0.2565,0.25525,5141,"2026_01_13_0016","2026_01_13_0016_ev00007_rec0","no",243926
8,0,0.28515,-112.102836941427,-142.777966422567,-30.6751294811401,1.40000000000001,6.85000000000002,8.25000000000004,-98.1866583635297,-38.3881657836591,19.6807356766602,-215.177839396379,0.28455,0.2831,5703,"2026_01_13_0016","2026_01_13_0016_ev00008_rec0","no",243927
9,0,0.3271,-115.015348539112,-196.305604673688,-81.2902561345765,3.14999999999999,8.89999999999996,10.15,-131.869633704603,-67.3766553723745,6.23885977507637,-1163.30859283306,0.32585,0.31855,6542,"2026_01_13_0016","2026_01_13_0016_ev00009_rec0","no",243928
10,0,0.35375,-112.646848708102,-164.503703509881,-51.8568548017788,0.799999999999967,7.80000000000003,8.45000000000001,-111.931071376709,-63.9131941309089,7.23359898087099,-500.435884209812,0.35285,0.352,7075,"2026_01_13_0016","2026_01_13_0016_ev00010_rec0","no",243929
11,0,0.4063,-117.576632859031,-219.809684068171,-102.23305120914,2.05,9.55,8.75000000000004,-126.449846145841,-110.515967769976,6.54760391280933,-1298.24025914159,0.4045,0.402,8126,"2026_01_13_0016","2026_01_13_0016_ev00011_rec0","no",243930
12,0,0.4397,-123.22919748952,-152.592769562761,-29.3635720732414,2.05,6.29999999999997,3.59999999999999,-113.31555963897,-44.2452301603915,4.77777048318836,-18.1124970965474,0.4375,0.43535,8794,"2026_01_13_0016","2026_01_13_0016_ev00012_rec0","no",243931
13,0,0.4933,-110.643994513029,-163.559184459337,-52.9151899463082,2,8.2000000000001,8.00000000000001,-109.388971254867,-59.6876781200706,7.59344320121844,-521.374115422714,0.49225,0.49,9866,"2026_01_13_0016","2026_01_13_0016_ev00013_rec0","no",243932
14,0,0.5469,-107.729679646633,-134.690062465249,-26.9603828186162,0.850000000000017,4.20000000000009,5.19999999999998,-106.847728994509,-25.2103474022938,6.16592109898244,-145.226350267136,0.5468,0.54595,10938,"2026_01_13_0016","2026_01_13_0016_ev00014_rec0","no",243933
15,0,0.6019,-107.980601799262,-113.756456506091,-5.77585470682867,0.650000000000039,28.4,22.1,-37211.1000035614,37103.8849037685,282798.739269506,-37.6668204105455,0.6018,0.601,12038,"2026_01_13_0016","2026_01_13_0016_ev00015_rec0","no",243934
16,0,0.62805,-108.138759589411,-115.674647362937,-7.53588777352523,1.74999999999992,2.90000000000001,2.59999999999994,-108.650346311743,-7.33260182928752,2.24223462167854,-53.1010687957656,0.627,0.6242,12561,"2026_01_13_0016","2026_01_13_0016_ev00016_rec0","no",243935
17,0,0.7088,-109.788562987884,-114.50656856512,-4.71800557723624,0.0499999999999945,20.05,18.45,-193863.088225161,193761.623399102,355256.775224202,3.28768698129659,0.70825,0.70795,14176,"2026_01_13_0016","2026_01_13_0016_ev00017_rec0","no",243936
18,0,0.73735,-105.170738866736,-139.981360474463,-34.8106216077265,1.60000000000005,7.55000000000006,0,-321422.5840774,321304.469730128,441907.617831031,-758.127162174131,0.73705,0.7353,14747,"2026_01_13_0016","2026_01_13_0016_ev00018_rec0","no",243937
19,0,0.75905,-108.168924936322,-157.180498897845,-49.0115739615227,3.54999999999994,9.14999999999999,8.55000000000006,-104.015132485191,-58.0609033888286,8.94029394414628,-513.900674160003,0.75875,0.75495,15181,"2026_01_13_0016","2026_01_13_0016_ev00019_rec0","no",243938
20,0,0.79415,-110.259836857408,-152.285952005367,-42.0261151479594,1.90000000000001,5.09999999999999,4.65000000000004,-103.572589370987,-45.4622370072826,6.50826374342298,-168.411272257321,0.7936,0.7915,15883,"2026_01_13_0016","2026_01_13_0016_ev00020_rec0","no",243939
21,0,0.87515,-109.245541860667,-172.251188464497,-63.0056466038309,1.85000000000002,6.19999999999998,6.35000000000008,-101.985009436342,-69.6611133135712,7.72407923450833,-403.36050443419,0.87485,0.87285,17503,"2026_01_13_0016","2026_01_13_0016_ev00021_rec0","no",243940
22,0,0.91095,-112.673508774346,-147.773401675898,-35.0998929015517,3.60000000000005,2.50000000000006,2.24999999999997,-107.70056850361,-42.1341264825312,2.61319353081925,-57.4071100092179,0.91055,0.9063,18219,"2026_01_13_0016","2026_01_13_0016_ev00022_rec0","no",243941
23,0,0.94785,-105.165104966961,-117.298485448259,-12.1333804812983,1.65000000000004,9.54999999999995,3.69999999999993,-122.826039956136,16.1751785929423,17.9746184885614,-321.071623632156,0.9469,0.9438,18957,"2026_01_13_0016","2026_01_13_0016_ev00023_rec0","no",243942
24,0,0.9673,-105.215033107149,-139.404051278856,-34.1890181717066,4.44999999999995,7.85000000000002,30,-118.18511907705,-25.6562767834595,1.74232225726969,-573.590644055188,0.96685,0.9622,19346,"2026_01_13_0016","2026_01_13_0016_ev00024_rec0","no",243943
25,0,0.99185,-117.80461565061,-152.732219494936,-34.9276038443257,0.750000000000028,3.64999999999993,4.25000000000009,-106.06649293543,-40.9236963049526,8.43938508338476,-12.9604760416792,0.99155,0.9907,19837,"2026_01_13_0016","2026_01_13_0016_ev00025_rec0","no",243944
26,0,1.02765,-111.740048037796,-125.45054926423,-13.7105012264345,1.55000000000016,21.1000000000001,17.3999999999999,-241896.21067374,241790.556626733,377499.947645212,-119.507990496478,1.02745,1.02525,20553,"2026_01_13_0016","2026_01_13_0016_ev00026_rec0","no",243945
27,0,1.0787,-130.588635293429,-598.470953781377,-467.882318487948,4.39999999999996,9.39999999999985,11.1999999999999,-200.35795178197,-399.857514225835,8.28626127821034,-7140.91471512113,1.0777,1.0668,21574,"2026_01_13_0016","2026_01_13_0016_ev00027_rec0","no",243946
28,0,1.14835,-121.555364878767,-145.727452688364,-24.1720878095963,0.850000000000017,1.90000000000001,2.44999999999984,-126.761757523913,-15.2024210396019,1.74451138741858,-210.9261486047,1.1481,1.14715,22967,"2026_01_13_0016","2026_01_13_0016_ev00028_rec0","no",243947
29,0,1.17105,-118.72370150464,-175.838690966265,-57.1149894616254,3.54999999999994,5.1000000000001,3.19999999999987,-111.069283881532,-66.9955546483367,3.76665641258494,-150.583500700978,1.1708,1.16665,23421,"2026_01_13_0016","2026_01_13_0016_ev00029_rec0","no",243948
30,0,1.2061,-110.589902830751,-167.111858841001,-56.5219560102498,1.40000000000007,5.64999999999993,30,-134.415671145449,-42.9503937927588,1.96693280221333,-863.448006959984,1.2059,1.20445,24122,"2026_01_13_0016","2026_01_13_0016_ev00030_rec0","no",243949
31,0,1.2303,-104.621134537532,-186.523520966258,-81.9023864287269,9.24999999999998,4.39999999999996,4.65000000000004,-110.162515167334,-86.3524539556538,3.74225260885678,-831.860023582707,1.2297,1.21935,24606,"2026_01_13_0016","2026_01_13_0016_ev00031_rec0","no",243950
32,0,1.2664,-109.51798619908,-143.099189624702,-33.5812034256215,2.29999999999997,6.25000000000009,5.54999999999994,-109.180657895725,-35.9722372132784,5.3793089378646,-246.01885925978,1.26585,1.26345,25328,"2026_01_13_0016","2026_01_13_0016_ev00032_rec0","no",243951
33,0,1.2986,-104.460837852046,-133.073729929313,-28.6128920772668,1.05,4.99999999999989,4.04999999999989,-127.038177795914,-6.83340674892919,0.116182082346301,-700.398240076484,1.2985,1.29735,25972,"2026_01_13_0016","2026_01_13_0016_ev00033_rec0","no",243952
34,0,1.33345,-129.423422293129,-185.954501104263,-56.5310788111342,0.750000000000028,4.24999999999986,3.55000000000016,-118.811379285338,-80.8468295101165,3.78573263392761,-69.5272434032557,1.33235,1.3315,26669,"2026_01_13_0016","2026_01_13_0016_ev00034_rec0","no",243953
35,0,1.35445,-120.018431521448,-137.637473949486,-17.6190424280384,2,1.64999999999993,1.09999999999988,-110.153602879029,-19.9790584628837,5.63781577401834,161.660487960439,1.3544,1.35215,27089,"2026_01_13_0016","2026_01_13_0016_ev00035_rec0","no",243954
36,0,1.401,-110.233245691956,-140.78023931611,-30.5469936241543,1.30000000000008,9.30000000000009,8.1500000000001,-111.019479662594,-34.7950434701731,6.80151463052657,-349.965096098723,1.39865,1.39705,28020,"2026_01_13_0016","2026_01_13_0016_ev00036_rec0","no",243955
37,0,1.4304,-114.160266595191,-118.623275763685,-4.46300916849474,0.099999999999989,0.250000000000083,0,37066.9918481411,-37177.4749671587,776015.624632778,130.144076853426,1.43005,1.42945,28608,"2026_01_13_0016","2026_01_13_0016_ev00037_rec0","no",243956
38,0,1.4435,-110.054755448795,-113.352163253947,-3.29740780515206,0.299999999999967,10.4500000000001,9.30000000000009,-228578.244262675,228471.085241373,515786.867376467,-113.384214608491,1.4435,1.4432,28870,"2026_01_13_0016","2026_01_13_0016_ev00038_rec0","no",243957
39,0,1.46785,-113.133063103252,-134.317417894688,-21.1843547914361,0.700000000000145,3.29999999999986,3.24999999999998,-109.919930088295,-30.351876791104,3.19919587792223,-17.9464756872589,1.46745,1.46665,29357,"2026_01_13_0016","2026_01_13_0016_ev00039_rec0","no",243958
40,0,1.48905,-112.613766480988,-114.921260239764,-2.30749375877636,0.149999999999872,0.650000000000039,0.350000000000072,-108.987516850169,-5.95209977225022,1.29952781522201,100.563831551721,1.48875,1.4886,29781,"2026_01_13_0016","2026_01_13_0016_ev00040_rec0","no",243959
41,0,1.50485,-110.451176713446,-118.686666643797,-8.23548993035151,0.199999999999978,13.35,12.2500000000001,-995501.262788786,995401.396361806,894626.748806308,-183.297093602425,1.50485,1.50465,30097,"2026_01_13_0016","2026_01_13_0016_ev00041_rec0","no",243960
42,0,1.5323,-112.88382515601,-170.052275995352,-57.168450839342,0.800000000000134,5.09999999999988,5.95000000000012,-105.279832281397,-67.4399557942993,6.96900981667699,-280.572445504946,1.53195,1.53105,30646,"2026_01_13_0016","2026_01_13_0016_ev00042_rec0","no",243961
43,0,1.58865,-112.193888575812,-137.522651060838,-25.3287624850257,3.85000000000013,6.1500000000001,4.09999999999999,-110.800013395471,-30.9696652227296,3.86883486670207,-157.249303466646,1.58855,1.58465,31773,"2026_01_13_0016","2026_01_13_0016_ev00043_rec0","no",243962
44,0,1.6383,-139.034675181196,-303.629095439699,-164.594420258503,7.90000000000002,8.29999999999997,7.54999999999995,-102.104009780165,-232.551708919031,8.74621371115254,-1455.06075713299,1.6376,1.62825,32766,"2026_01_13_0016","2026_01_13_0016_ev00044_rec0","no",243963
45,0,1.67295,-116.783024963798,-158.346356071913,-41.5633311081148,1.54999999999994,8.1500000000001,8.49999999999995,-121.340200629726,-45.7628438020199,5.89112591324454,-496.035836248265,1.6716,1.66995,33459,"2026_01_13_0016","2026_01_13_0016_ev00045_rec0","no",243964
46,0,1.7277,-109.294771882296,-114.120376325605,-4.82560444330933,0.499999999999945,6.1500000000001,5.34999999999997,-322332.056641193,322229.514932695,201534.093388736,-519.995051728803,1.7277,1.7271,34554,"2026_01_13_0016","2026_01_13_0016_ev00046_rec0","no",243965
47,0,1.75565,-112.519909830342,-152.768723766289,-40.2488139359477,11.6000000000001,4.09999999999999,0,-43004.1549433164,42866.7492934262,265632.824531072,-1177.1430204965,1.7546,1.7426,35113,"2026_01_13_0016","2026_01_13_0016_ev00047_rec0","no",243966
